Date/Time,DistrictCooling:Facility [J](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](Monthly),DistrictHeating:Facility [J](RunPeriod),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:FREEZER_1 [J](Hourly),Electricity:Zone:FREEZER_2 [J](Hourly),Electricity:Zone:FREEZER_3 [J](Hourly),Electricity:Zone:FREEZER_4 [J](Hourly),Electricity:Zone:FREEZER_5 [J](Hourly),Electricity:Zone:SUBFREEZER [J](Hourly),Electricity:Zone:COOLER_1 [J](Hourly),Electricity:Zone:COOLER_2 [J](Hourly),Electricity:Zone:COOLER_3 [J](Hourly),Electricity:Zone:DOCK [J](Hourly),Electricity:Zone:OFFICE1_LOWER [J](Hourly),Electricity:Zone:OFFICE1_UPPER [J](Hourly),Electricity:Zone:OFFICE2_LOWER [J](Hourly),Electricity:Zone:OFFICE2_UPPER [J](Hourly),Electricity:Zone: [J](Hourly),Electricity:Plant [J](Hourly),Electricity:HVAC [J](Hourly) 
 06/27  20:00:00,,,,,13425296291,10351662060,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10294416376,3073634231,0
 06/27  21:00:00,,,,,12636535979,9580526113,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9523280429,3056009866,0
 06/27  22:00:00,,,,,3138719726,1981864117,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1924618434,1156855609,0
 06/27  23:00:00,,,,,16728595746,12048090843,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,11990845159,4680504903,0
 06/27  24:00:00,,,,,1704680683,937625472,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,880379788.2,767055211.3,0
 06/28  01:00:00,,,,,14322151089,10220104058,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10162858374,4102047032,0
 06/28  02:00:00,,,,,15158523572,10846644434,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10789398750,4311879137,0
 06/28  03:00:00,,,,,12741706681,9583363885,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9526118201,3158342797,0
 06/28  04:00:00,,,,,13842150959,9638868055,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9581622371,4203282904,0
 06/28  05:00:00,,,,,15998280796,11586566501,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,11529320818,4411714294,0
 06/28  06:00:00,,,,,14843323255,10535181834,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10477936150,4308141420,0
 06/28  07:00:00,,,,,15196153417,10934107178,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10876861494,4262046239,0
 06/28  08:00:00,,,,,17800682504,12122862047,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,11288179749,5677820457,0
 06/28  09:00:00,,,,,16751440385,11148553788,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10313871490,5602886597,0
 06/28  10:00:00,,,,,17135299755,11193817131,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10359134833,5941482624,0
 06/28  11:00:00,,,,,17788100147,11543510689,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10708828391,6244589457,0
 06/28  12:00:00,,,,,16818249993,10709423587,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,9972611295,6108826406,0
 06/28  13:00:00,,,,,17297618927,10857252438,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10022570140,6440366489,0
 06/28  14:00:00,,,,,18487497016,11591919245,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10757236947,6895577771,0
 06/28  15:00:00,,,,,17739615368,11106157208,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10271474910,6633458159,0
 06/28  16:00:00,,,,,17602332012,10810782268,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,9976099970,6791549744,0
 06/28  17:00:00,,,,,18623698786,11699328509,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10864646211,6924370277,0
 06/28  18:00:00,,,,,15083696993,10478611199,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,10045113230,4605085794,0
 06/28  19:00:00,,,,,14510095178,10114673351,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10057427667,4395421827,0
 06/28  20:00:00,,,,,13780108084,10357204722,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10299959038,3422903362,0
 06/28  21:00:00,,,,,13090166345,9608021311,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9550775627,3482145035,0
 06/28  22:00:00,,,,,3180472367,1981663968,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1924418284,1198808399,0
 06/28  23:00:00,,,,,17317745821,12061918359,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,12004672675,5255827461,0
 06/28  24:00:00,,,,,1712575120,938409883.9,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,881164200.1,774165235.7,0
 06/29  01:00:00,,,,,14352935408,10222585919,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10165340235,4130349489,0
 06/29  02:00:00,,,,,15434859511,10853990828,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10796745144,4580868683,0
 06/29  03:00:00,,,,,12627636773,9577496180,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9520250496,3050140593,0
 06/29  04:00:00,,,,,13881388314,9641312456,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9584066772,4240075858,0
 06/29  05:00:00,,,,,16176647872,11592214098,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,11534968414,4584433774,0
 06/29  06:00:00,,,,,14967224103,10538667608,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10481421925,4428556495,0
 06/29  07:00:00,,,,,15340267057,10937924393,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10880678709,4402342664,0
 06/29  08:00:00,,,,,18469646585,12135057362,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,11300375064,6334589223,0
 06/29  09:00:00,,,,,17770056953,11161943500,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10327261203,6608113453,0
 06/29  10:00:00,,,,,18446386178,11205724555,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10371042257,7240661623,0
 06/29  11:00:00,,,,,19445594853,11556963716,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10722281418,7888631137,0
 06/29  12:00:00,,,,,18601852258,10728401750,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,9991589457,7873450508,0
 06/29  13:00:00,,,,,19345742820,10877436916,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10042754618,8468305904,0
 06/29  14:00:00,,,,,20463685578,11612292923,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10777610625,8851392655,0
 06/29  15:00:00,,,,,19873484456,11129375727,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10294693429,8744108729,0
 06/29  16:00:00,,,,,19715785228,10833240095,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,9998557797,8882545133,0
 06/29  17:00:00,,,,,20558348854,11721133883,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10886451585,8837214971,0
 06/29  18:00:00,,,,,15948869379,10480837656,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,10047339687,5468031723,0
 06/29  19:00:00,,,,,15481847603,10120979642,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10063733959,5360867961,0
 06/29  20:00:00,,,,,14135031908,10350279860,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10293034176,3784752048,0
 06/29  21:00:00,,,,,13194869816,9577901768,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9520656084,3616968048,0
 06/29  22:00:00,,,,,3424182392,1985024638,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1927778954,1439157754,0
 06/29  23:00:00,,,,,17064026842,12041451059,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,11984205375,5022575783,0
 06/29  24:00:00,,,,,1914471558,946798114.7,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,889552430.9,967673443.1,0
 06/30  01:00:00,,,,,14692421736,10224795700,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10167550016,4467626036,0
 06/30  02:00:00,,,,,15562706573,10854484288,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10797238604,4708222285,0
 06/30  03:00:00,,,,,13122041290,9598649599,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9541403916,3523391690,0
 06/30  04:00:00,,,,,13967206650,9643838120,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9586592437,4323368529,0
 06/30  05:00:00,,,,,16303662331,11594306664,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,11537060981,4709355667,0
 06/30  06:00:00,,,,,15094928286,10540379355,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10483133671,4554548931,0
 06/30  07:00:00,,,,,15548476982,10942056320,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10884810636,4606420662,0
 06/30  08:00:00,,,,,18792634896,12139109776,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,11304427478,6653525120,0
 06/30  09:00:00,,,,,17838773065,11159774403,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10325092105,6678998663,0
 06/30  10:00:00,,,,,18456601813,11205129240,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10370446942,7251472573,0
 06/30  11:00:00,,,,,19370296126,11556081001,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10721398703,7814215125,0
 06/30  12:00:00,,,,,18468835512,10727521203,137579098.2,32537688.85,36706459.34,30854704.95,95814014.8,38708629.84,68789549.09,17685839.5,14866357.84,186433993.1,19208989.3,19208989.3,19208989.3,19208989.3,9990708910,7741314309,0
 06/30  13:00:00,,,,,19097838743,10875135342,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10040453045,8222703400,0
 06/30  14:00:00,,,,,19439521751,11600340155,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10765657857,7839181596,0
 06/30  15:00:00,,,,,17346488128,11100720698,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10266038400,6245767429,0
 06/30  16:00:00,,,,,16256681203,10800236048,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,9965553750,5456445155,0
 06/30  17:00:00,,,,,17065545947,11678110372,155085705.4,36678031.01,41377267.44,34780891.47,108006116.3,43634209.3,77542852.71,19936319.77,16758065.89,210157267.4,22681392.78,22681392.78,22681392.78,22681392.78,10843428074,5387435576,0
 06/30  18:00:00,,,,,14278048458,10474018111,80111757.03,18946565.71,21374024.04,17966570.93,55792116.5,22539879.9,40055878.52,10298393.4,8656620.54,108559766.4,12299099.01,12299099.01,12299099.01,12299099.01,10040520142,3804030347,0
 06/30  19:00:00,,,,,13894009416,10110946581,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10053700898,3783062835,0
 06/30  20:00:00,,,,,13549993291,10355735398,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10298489714,3194257893,0
 06/30  21:00:00,,,,,12945616270,9600075771,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9542830088,3345540499,0
 06/30  22:00:00,,,,,3085963879,1975041559,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,1917795875,1110922320,0
 06/30  23:00:00,,,,,16643557136,12040624936,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,11983379253,4602932200,0
 06/30  24:00:00,12464972708,,643159484.5,,1655741902,934205078.5,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,876959394.7,721536823.8,0
 07/01  01:00:00,,,,,14203661065,10212773358,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10155527674,3990887707,0
 07/01  02:00:00,,,,,15016364484,10841771999,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,10784526315,4174592485,0
 07/01  03:00:00,,,,,12702698534,9580870134,10561051.1,2497706.406,2817715.758,2368514.695,7355017.734,2971409.345,5280525.552,1357626.683,1141193.444,14311323.12,1645899.986,1645899.986,1645899.986,1645899.986,9523624451,3121828400,0
